ITL,ITL_code,Region_name,Year,GDP_Value_mil
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2004,7383
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2005,7551
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2006,7836
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2007,7600
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2008,7781
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2009,7507
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2010,7458
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2011,7687
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2012,7822
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2013,7995
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2014,8547
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2015,8659
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2016,8495
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2017,8798
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2018,8787
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2019,8774
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2020,7763
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2021,8654
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2022,8663
ITL3,TLM33,"Inverclyde, East Renfrewshire, and Renfrewshire",2023,8726
ITL3,TLM34,North Lanarkshire,1998,7120
ITL3,TLM34,North Lanarkshire,1999,7155
ITL3,TLM34,North Lanarkshire,2000,7341
ITL3,TLM34,North Lanarkshire,2001,7749
ITL3,TLM34,North Lanarkshire,2002,7871
ITL3,TLM34,North Lanarkshire,2003,8132
ITL3,TLM34,North Lanarkshire,2004,8368
ITL3,TLM34,North Lanarkshire,2005,8562
ITL3,TLM34,North Lanarkshire,2006,8849
ITL3,TLM34,North Lanarkshire,2007,8644
ITL3,TLM34,North Lanarkshire,2008,8805
ITL3,TLM34,North Lanarkshire,2009,8370
ITL3,TLM34,North Lanarkshire,2010,8366
ITL3,TLM34,North Lanarkshire,2011,8502
ITL3,TLM34,North Lanarkshire,2012,8546
ITL3,TLM34,North Lanarkshire,2013,8759
ITL3,TLM34,North Lanarkshire,2014,9473
ITL3,TLM34,North Lanarkshire,2015,9549
ITL3,TLM34,North Lanarkshire,2016,9679
ITL3,TLM34,North Lanarkshire,2017,10186
ITL3,TLM34,North Lanarkshire,2018,10263
ITL3,TLM34,North Lanarkshire,2019,10423
ITL3,TLM34,North Lanarkshire,2020,9337
ITL3,TLM34,North Lanarkshire,2021,10304
ITL3,TLM34,North Lanarkshire,2022,10549
ITL3,TLM34,North Lanarkshire,2023,10829
ITL2,TLM5,North Eastern Scotland,1998,13688
ITL2,TLM5,North Eastern Scotland,1999,13634
ITL2,TLM5,North Eastern Scotland,2000,13800
ITL2,TLM5,North Eastern Scotland,2001,14565
ITL2,TLM5,North Eastern Scotland,2002,14883
ITL2,TLM5,North Eastern Scotland,2003,14808
ITL2,TLM5,North Eastern Scotland,2004,15398
ITL2,TLM5,North Eastern Scotland,2005,15956
ITL2,TLM5,North Eastern Scotland,2006,17854
ITL2,TLM5,North Eastern Scotland,2007,19172
ITL2,TLM5,North Eastern Scotland,2008,20183
ITL2,TLM5,North Eastern Scotland,2009,19481
ITL2,TLM5,North Eastern Scotland,2010,19950
ITL2,TLM5,North Eastern Scotland,2011,20361
ITL2,TLM5,North Eastern Scotland,2012,20975
ITL2,TLM5,North Eastern Scotland,2013,22137
ITL2,TLM5,North Eastern Scotland,2014,23291
ITL2,TLM5,North Eastern Scotland,2015,23743
ITL2,TLM5,North Eastern Scotland,2016,22015
ITL2,TLM5,North Eastern Scotland,2017,21434
ITL2,TLM5,North Eastern Scotland,2018,20861
ITL2,TLM5,North Eastern Scotland,2019,20854
ITL2,TLM5,North Eastern Scotland,2020,17968
ITL2,TLM5,North Eastern Scotland,2021,18406
ITL2,TLM5,North Eastern Scotland,2022,18938
ITL2,TLM5,North Eastern Scotland,2023,18891
ITL3,TLM50,Aberdeen City and Aberdeenshire,1998,13706
ITL3,TLM50,Aberdeen City and Aberdeenshire,1999,13633
ITL3,TLM50,Aberdeen City and Aberdeenshire,2000,13799
ITL3,TLM50,Aberdeen City and Aberdeenshire,2001,14564
ITL3,TLM50,Aberdeen City and Aberdeenshire,2002,14863
ITL3,TLM50,Aberdeen City and Aberdeenshire,2003,14807
ITL3,TLM50,Aberdeen City and Aberdeenshire,2004,15378
ITL3,TLM50,Aberdeen City and Aberdeenshire,2005,15935
ITL3,TLM50,Aberdeen City and Aberdeenshire,2006,17810
ITL3,TLM50,Aberdeen City and Aberdeenshire,2007,19148
ITL3,TLM50,Aberdeen City and Aberdeenshire,2008,20159
ITL3,TLM50,Aberdeen City and Aberdeenshire,2009,19479
ITL3,TLM50,Aberdeen City and Aberdeenshire,2010,19949
ITL3,TLM50,Aberdeen City and Aberdeenshire,2011,20359
ITL3,TLM50,Aberdeen City and Aberdeenshire,2012,21017
ITL3,TLM50,Aberdeen City and Aberdeenshire,2013,22204
ITL3,TLM50,Aberdeen City and Aberdeenshire,2014,23362
ITL3,TLM50,Aberdeen City and Aberdeenshire,2015,23819
ITL3,TLM50,Aberdeen City and Aberdeenshire,2016,22062
ITL3,TLM50,Aberdeen City and Aberdeenshire,2017,21479
ITL3,TLM50,Aberdeen City and Aberdeenshire,2018,20903
ITL3,TLM50,Aberdeen City and Aberdeenshire,2019,20853
ITL3,TLM50,Aberdeen City and Aberdeenshire,2020,17950
ITL3,TLM50,Aberdeen City and Aberdeenshire,2021,18423
ITL3,TLM50,Aberdeen City and Aberdeenshire,2022,18938
ITL3,TLM50,Aberdeen City and Aberdeenshire,2023,18891
ITL2,TLM9,Southern Scotland,1998,20209
ITL2,TLM9,Southern Scotland,1999,20674
ITL2,TLM9,Southern Scotland,2000,21204
ITL2,TLM9,Southern Scotland,2001,21975
ITL2,TLM9,Southern Scotland,2002,22098
ITL2,TLM9,Southern Scotland,2003,22681
ITL2,TLM9,Southern Scotland,2004,23105
ITL2,TLM9,Southern Scotland,2005,24015
ITL2,TLM9,Southern Scotland,2006,24834
ITL2,TLM9,Southern Scotland,2007,24241
ITL2,TLM9,Southern Scotland,2008,24540
ITL2,TLM9,Southern Scotland,2009,23449
ITL2,TLM9,Southern Scotland,2010,23398
ITL2,TLM9,Southern Scotland,2011,23739
ITL2,TLM9,Southern Scotland,2012,23688
ITL2,TLM9,Southern Scotland,2013,24224
ITL2,TLM9,Southern Scotland,2014,24865
ITL2,TLM9,Southern Scotland,2015,24910
ITL2,TLM9,Southern Scotland,2016,24991
ITL2,TLM9,Southern Scotland,2017,25671
ITL2,TLM9,Southern Scotland,2018,25387
ITL2,TLM9,Southern Scotland,2019,25620
ITL2,TLM9,Southern Scotland,2020,22571
ITL2,TLM9,Southern Scotland,2021,24309
ITL2,TLM9,Southern Scotland,2022,24814
ITL2,TLM9,Southern Scotland,2023,25047
ITL3,TLM91,Scottish Borders,1998,2164
ITL3,TLM91,Scottish Borders,1999,2202
ITL3,TLM91,Scottish Borders,2000,2283
ITL3,TLM91,Scottish Borders,2001,2385
ITL3,TLM91,Scottish Borders,2002,2461
ITL3,TLM91,Scottish Borders,2003,2505
ITL3,TLM91,Scottish Borders,2004,2513
ITL3,TLM91,Scottish Borders,2005,2685
ITL3,TLM91,Scottish Borders,2006,2795
ITL3,TLM91,Scottish Borders,2007,2711
ITL3,TLM91,Scottish Borders,2008,2744
ITL3,TLM91,Scottish Borders,2009,2684
ITL3,TLM91,Scottish Borders,2010,2714
ITL3,TLM91,Scottish Borders,2011,2771
ITL3,TLM91,Scottish Borders,2012,2769
ITL3,TLM91,Scottish Borders,2013,2852
ITL3,TLM91,Scottish Borders,2014,3020
ITL3,TLM91,Scottish Borders,2015,3051
ITL3,TLM91,Scottish Borders,2016,3003
ITL3,TLM91,Scottish Borders,2017,3086
ITL3,TLM91,Scottish Borders,2018,3140
ITL3,TLM91,Scottish Borders,2019,3182
ITL3,TLM91,Scottish Borders,2020,2800
ITL3,TLM91,Scottish Borders,2021,3040
ITL3,TLM91,Scottish Borders,2022,3054
ITL3,TLM91,Scottish Borders,2023,3017
ITL3,TLM92,Dumfries and Galloway,1998,3511
ITL3,TLM92,Dumfries and Galloway,1999,3657
ITL3,TLM92,Dumfries and Galloway,2000,3806
ITL3,TLM92,Dumfries and Galloway,2001,3972
ITL3,TLM92,Dumfries and Galloway,2002,3966
ITL3,TLM92,Dumfries and Galloway,2003,4106
ITL3,TLM92,Dumfries and Galloway,2004,4165
ITL3,TLM92,Dumfries and Galloway,2005,4368
ITL3,TLM92,Dumfries and Galloway,2006,4445
ITL3,TLM92,Dumfries and Galloway,2007,4267
ITL3,TLM92,Dumfries and Galloway,2008,4380
ITL3,TLM92,Dumfries and Galloway,2009,4211
ITL3,TLM92,Dumfries and Galloway,2010,4115
ITL3,TLM92,Dumfries and Galloway,2011,4230
ITL3,TLM92,Dumfries and Galloway,2012,4224
ITL3,TLM92,Dumfries and Galloway,2013,4368
ITL3,TLM92,Dumfries and Galloway,2014,4553
ITL3,TLM92,Dumfries and Galloway,2015,4465
ITL3,TLM92,Dumfries and Galloway,2016,4470
ITL3,TLM92,Dumfries and Galloway,2017,4619
ITL3,TLM92,Dumfries and Galloway,2018,4501
ITL3,TLM92,Dumfries and Galloway,2019,4628
ITL3,TLM92,Dumfries and Galloway,2020,4066
ITL3,TLM92,Dumfries and Galloway,2021,4318
ITL3,TLM92,Dumfries and Galloway,2022,4338
ITL3,TLM92,Dumfries and Galloway,2023,4369
ITL3,TLM93,North Ayrshire and East Ayrshire,1998,4784
ITL3,TLM93,North Ayrshire and East Ayrshire,1999,4920
ITL3,TLM93,North Ayrshire and East Ayrshire,2000,4987
ITL3,TLM93,North Ayrshire and East Ayrshire,2001,5100
ITL3,TLM93,North Ayrshire and East Ayrshire,2002,4985
ITL3,TLM93,North Ayrshire and East Ayrshire,2003,5068
ITL3,TLM93,North Ayrshire and East Ayrshire,2004,5117
ITL3,TLM93,North Ayrshire and East Ayrshire,2005,5320
ITL3,TLM93,North Ayrshire and East Ayrshire,2006,5448
ITL3,TLM93,North Ayrshire and East Ayrshire,2007,5439
ITL3,TLM93,North Ayrshire and East Ayrshire,2008,5464
ITL3,TLM93,North Ayrshire and East Ayrshire,2009,5177
ITL3,TLM93,North Ayrshire and East Ayrshire,2010,5222
ITL3,TLM93,North Ayrshire and East Ayrshire,2011,5206
ITL3,TLM93,North Ayrshire and East Ayrshire,2012,5237
ITL3,TLM93,North Ayrshire and East Ayrshire,2013,5356
ITL3,TLM93,North Ayrshire and East Ayrshire,2014,5410
ITL3,TLM93,North Ayrshire and East Ayrshire,2015,5457
ITL3,TLM93,North Ayrshire and East Ayrshire,2016,5431
ITL3,TLM93,North Ayrshire and East Ayrshire,2017,5546
ITL3,TLM93,North Ayrshire and East Ayrshire,2018,5463
ITL3,TLM93,North Ayrshire and East Ayrshire,2019,5503
ITL3,TLM93,North Ayrshire and East Ayrshire,2020,5008
ITL3,TLM93,North Ayrshire and East Ayrshire,2021,5507
ITL3,TLM93,North Ayrshire and East Ayrshire,2022,5589
ITL3,TLM93,North Ayrshire and East Ayrshire,2023,5682
ITL3,TLM94,South Ayrshire,1998,2623
ITL3,TLM94,South Ayrshire,1999,2660
ITL3,TLM94,South Ayrshire,2000,2828
ITL3,TLM94,South Ayrshire,2001,2871
ITL3,TLM94,South Ayrshire,2002,2911
ITL3,TLM94,South Ayrshire,2003,2940
ITL3,TLM94,South Ayrshire,2004,3052
ITL3,TLM94,South Ayrshire,2005,3164
ITL3,TLM94,South Ayrshire,2006,3275
ITL3,TLM94,South Ayrshire,2007,3157
ITL3,TLM94,South Ayrshire,2008,3197
ITL3,TLM94,South Ayrshire,2009,3117
ITL3,TLM94,South Ayrshire,2010,3165
ITL3,TLM94,South Ayrshire,2011,3176
ITL3,TLM94,South Ayrshire,2012,3096
ITL3,TLM94,South Ayrshire,2013,3064
ITL3,TLM94,South Ayrshire,2014,3162
ITL3,TLM94,South Ayrshire,2015,3155
ITL3,TLM94,South Ayrshire,2016,3136
ITL3,TLM94,South Ayrshire,2017,3227
ITL3,TLM94,South Ayrshire,2018,3238
ITL3,TLM94,South Ayrshire,2019,3227
ITL3,TLM94,South Ayrshire,2020,2679
ITL3,TLM94,South Ayrshire,2021,2871
ITL3,TLM94,South Ayrshire,2022,3069
ITL3,TLM94,South Ayrshire,2023,3144
ITL3,TLM95,South Lanarkshire,1998,6948
ITL3,TLM95,South Lanarkshire,1999,7074
ITL3,TLM95,South Lanarkshire,2000,7143
ITL3,TLM95,South Lanarkshire,2001,7501
ITL3,TLM95,South Lanarkshire,2002,7616
ITL3,TLM95,South Lanarkshire,2003,7931
ITL3,TLM95,South Lanarkshire,2004,8083
ITL3,TLM95,South Lanarkshire,2005,8284
ITL3,TLM95,South Lanarkshire,2006,8703
ITL3,TLM95,South Lanarkshire,2007,8543
ITL3,TLM95,South Lanarkshire,2008,8625
ITL3,TLM95,South Lanarkshire,2009,8183
ITL3,TLM95,South Lanarkshire,2010,8168
ITL3,TLM95,South Lanarkshire,2011,8290
ITL3,TLM95,South Lanarkshire,2012,8359
ITL3,TLM95,South Lanarkshire,2013,8577
ITL3,TLM95,South Lanarkshire,2014,8691
ITL3,TLM95,South Lanarkshire,2015,8757
ITL3,TLM95,South Lanarkshire,2016,8924
ITL3,TLM95,South Lanarkshire,2017,9208
ITL3,TLM95,South Lanarkshire,2018,8998
ITL3,TLM95,South Lanarkshire,2019,9035
ITL3,TLM95,South Lanarkshire,2020,7964
ITL3,TLM95,South Lanarkshire,2021,8578
ITL3,TLM95,South Lanarkshire,2022,8764
ITL3,TLM95,South Lanarkshire,2023,8847
ITL1,TLN,Northern Ireland,1998,39705
ITL1,TLN,Northern Ireland,1999,41086
ITL1,TLN,Northern Ireland,2000,43692
ITL1,TLN,Northern Ireland,2001,45003
ITL1,TLN,Northern Ireland,2002,45424
ITL1,TLN,Northern Ireland,2003,47430
ITL1,TLN,Northern Ireland,2004,48479
ITL1,TLN,Northern Ireland,2005,50157
ITL1,TLN,Northern Ireland,2006,51578
ITL1,TLN,Northern Ireland,2007,51652
ITL1,TLN,Northern Ireland,2008,50366
ITL1,TLN,Northern Ireland,2009,48092
ITL1,TLN,Northern Ireland,2010,47421
ITL1,TLN,Northern Ireland,2011,48267
ITL1,TLN,Northern Ireland,2012,49042
ITL1,TLN,Northern Ireland,2013,49624
ITL1,TLN,Northern Ireland,2014,50465
ITL1,TLN,Northern Ireland,2015,51306
ITL1,TLN,Northern Ireland,2016,53175
ITL1,TLN,Northern Ireland,2017,54253
ITL1,TLN,Northern Ireland,2018,54422
ITL1,TLN,Northern Ireland,2019,55865
ITL1,TLN,Northern Ireland,2020,49640
ITL1,TLN,Northern Ireland,2021,55593
ITL1,TLN,Northern Ireland,2022,57558
ITL1,TLN,Northern Ireland,2023,58775
ITL2,TLN0,Northern Ireland,1998,39705
ITL2,TLN0,Northern Ireland,1999,41086
ITL2,TLN0,Northern Ireland,2000,43692
ITL2,TLN0,Northern Ireland,2001,45003
ITL2,TLN0,Northern Ireland,2002,45424
ITL2,TLN0,Northern Ireland,2003,47430
ITL2,TLN0,Northern Ireland,2004,48479
ITL2,TLN0,Northern Ireland,2005,50157
ITL2,TLN0,Northern Ireland,2006,51578
ITL2,TLN0,Northern Ireland,2007,51652
ITL2,TLN0,Northern Ireland,2008,50366
ITL2,TLN0,Northern Ireland,2009,48092
ITL2,TLN0,Northern Ireland,2010,47421
ITL2,TLN0,Northern Ireland,2011,48267
ITL2,TLN0,Northern Ireland,2012,49042
ITL2,TLN0,Northern Ireland,2013,49624
ITL2,TLN0,Northern Ireland,2014,50465
ITL2,TLN0,Northern Ireland,2015,51306
ITL2,TLN0,Northern Ireland,2016,53175
ITL2,TLN0,Northern Ireland,2017,54253
ITL2,TLN0,Northern Ireland,2018,54422
ITL2,TLN0,Northern Ireland,2019,55865
ITL2,TLN0,Northern Ireland,2020,49640
ITL2,TLN0,Northern Ireland,2021,55593
ITL2,TLN0,Northern Ireland,2022,57558
ITL2,TLN0,Northern Ireland,2023,58775
ITL3,TLN06,Belfast,1998,10801
ITL3,TLN06,Belfast,1999,11299
ITL3,TLN06,Belfast,2000,12069
ITL3,TLN06,Belfast,2001,12545
ITL3,TLN06,Belfast,2002,12699
ITL3,TLN06,Belfast,2003,13516
ITL3,TLN06,Belfast,2004,13934
ITL3,TLN06,Belfast,2005,14265
ITL3,TLN06,Belfast,2006,14585
ITL3,TLN06,Belfast,2007,14835
ITL3,TLN06,Belfast,2008,14613
ITL3,TLN06,Belfast,2009,14028
ITL3,TLN06,Belfast,2010,13603
ITL3,TLN06,Belfast,2011,13973
ITL3,TLN06,Belfast,2012,14043
ITL3,TLN06,Belfast,2013,14575
ITL3,TLN06,Belfast,2014,14514
ITL3,TLN06,Belfast,2015,14896
ITL3,TLN06,Belfast,2016,15691
ITL3,TLN06,Belfast,2017,16413
ITL3,TLN06,Belfast,2018,16539
ITL3,TLN06,Belfast,2019,16773
ITL3,TLN06,Belfast,2020,14729
ITL3,TLN06,Belfast,2021,17011
ITL3,TLN06,Belfast,2022,17673
ITL3,TLN06,Belfast,2023,18145
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",1998,3343
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",1999,3480
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2000,3675
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2001,3889
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2002,3891
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2003,4028
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2004,4131
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2005,4305
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2006,4463
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2007,4541
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2008,4401
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2009,4181
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2010,4185
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2011,4267
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2012,4298
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2013,4470
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2014,4657
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2015,4751
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2016,4991
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2017,5083
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2018,5249
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2019,5399
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2020,4724
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2021,5309
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2022,5478
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2023,5699
ITL3,TLN08,"Newry, Mourne and Down",1998,2859
ITL3,TLN08,"Newry, Mourne and Down",1999,2978
ITL3,TLN08,"Newry, Mourne and Down",2000,3136
ITL3,TLN08,"Newry, Mourne and Down",2001,3242
ITL3,TLN08,"Newry, Mourne and Down",2002,3254
ITL3,TLN08,"Newry, Mourne and Down",2003,3361
ITL3,TLN08,"Newry, Mourne and Down",2004,3445
ITL3,TLN08,"Newry, Mourne and Down",2005,3597
ITL3,TLN08,"Newry, Mourne and Down",2006,3688
ITL3,TLN08,"Newry, Mourne and Down",2007,3637
ITL3,TLN08,"Newry, Mourne and Down",2008,3591
ITL3,TLN08,"Newry, Mourne and Down",2009,3375
ITL3,TLN08,"Newry, Mourne and Down",2010,3347
ITL3,TLN08,"Newry, Mourne and Down",2011,3462
ITL3,TLN08,"Newry, Mourne and Down",2012,3534
ITL3,TLN08,"Newry, Mourne and Down",2013,3657
ITL3,TLN08,"Newry, Mourne and Down",2014,3834
ITL3,TLN08,"Newry, Mourne and Down",2015,3861
ITL3,TLN08,"Newry, Mourne and Down",2016,3975
ITL3,TLN08,"Newry, Mourne and Down",2017,4060
ITL3,TLN08,"Newry, Mourne and Down",2018,4107
ITL3,TLN08,"Newry, Mourne and Down",2019,4271
ITL3,TLN08,"Newry, Mourne and Down",2020,3826
ITL3,TLN08,"Newry, Mourne and Down",2021,4184
ITL3,TLN08,"Newry, Mourne and Down",2022,4342
ITL3,TLN08,"Newry, Mourne and Down",2023,4409
ITL3,TLN09,Ards and North Down,1998,2266
ITL3,TLN09,Ards and North Down,1999,2337
ITL3,TLN09,Ards and North Down,2000,2440
ITL3,TLN09,Ards and North Down,2001,2533
ITL3,TLN09,Ards and North Down,2002,2574
ITL3,TLN09,Ards and North Down,2003,2659
ITL3,TLN09,Ards and North Down,2004,2682
ITL3,TLN09,Ards and North Down,2005,2806
ITL3,TLN09,Ards and North Down,2006,2908
ITL3,TLN09,Ards and North Down,2007,2883
ITL3,TLN09,Ards and North Down,2008,2811
ITL3,TLN09,Ards and North Down,2009,2672
